site,year,month,day,location,depth,temp,salinity,ph,secchi,lat,long,,,,,,,,,
kis2,2016,7,22,c3,2,14.7,30.7,8.1,5,-128.2394,51.8371,,,,,,,,,
kis2,2016,7,22,d0,0,15.1,30.5,8.1,5,-128.2394,51.8371,,,,,,,,,
kis2,2016,7,22,d1,1,15.1,30.5,8.1,5,-128.2394,51.8371,,,,,,,,,
kis2,2016,7,22,d5,5,15,30.6,8.1,5,-128.2394,51.8371,,,,,,,,,
kis2,2016,7,22,d10,10,13.6,31,8.1,5,-128.2394,51.8371,,,,,,,,,
ris1,2016,7,23,a0,0,15.1,19.9,8.1,2.5,-127.69095,51.45539,,,,,,,,,
ris1,2016,7,23,b0,0,15.4,20,8.2,2.5,-127.69095,51.45539,,,,,,,,,
ris1,2016,7,23,b1,1,15.1,20.4,8.2,2.5,-127.69095,51.45539,,,,,,,,,
ris1,2016,7,23,c0,0,15.7,20.1,8.2,2.5,-127.69095,51.45539,,,,,,,,,
ris1,2016,7,23,c1,1,15.3,20.3,8.2,2.5,-127.69095,51.45539,,,,,,,,,
ris1,2016,7,23,c3,1.5,15.3,19.9,8.2,2.5,-127.69095,51.45539,,,,,,,,,
ris1,2016,7,23,d0,0,15.7,19.6,8.2,2.5,-127.69095,51.45539,,,,,,,,,
ris1,2016,7,23,d1,1,15.7,19.9,8.2,2.5,-127.69095,51.45539,,,,,,,,,
ris1,2016,7,23,d5,5,11.4,28.7,8.2,2.5,-127.69095,51.45539,,,,,,,,,
ris1,2016,7,23,d10,10,9.9,30.5,8.2,2.5,-127.69095,51.45539,,,,,,,,,
ris3,2016,7,23,a0,0,15.1,22.2,8.2,3,-127.76056,51.48582,,,,,,,,,
ris3,2016,7,23,b0,0,15.1,22.3,8.1,3,-127.76056,51.48582,,,,,,,,,
ris3,2016,7,23,b1,1,15,22.5,8.1,3,-127.76056,51.48582,,,,,,,,,
ris3,2016,7,23,c0,0,15.1,22.2,8.2,3,-127.76056,51.48582,,,,,,,,,
ris3,2016,7,23,c1,1,15.1,22.3,8.2,3,-127.76056,51.48582,,,,,,,,,
ris3,2016,7,23,c3,5,11.1,29.6,8.2,3,-127.76056,51.48582,,,,,,,,,
ris3,2016,7,23,d0,0,15.2,22.2,8.2,3,-127.76056,51.48582,,,,,,,,,
ris3,2016,7,23,d1,1,15.1,22.3,8.2,3,-127.76056,51.48582,,,,,,,,,
ris3,2016,7,23,d5,5,10.9,29.8,8.1,3,-127.76056,51.48582,,,,,,,,,
ris3,2016,7,23,d10,10,10,30.3,8.1,3,-127.76056,51.48582,,,,,,,,,
fan1,2016,7,24,a0,0,14.3,31,8.1,4,-128.41293,52.06104,,,,,,,,,
fan1,2016,7,24,b0,0,14.3,31.1,8.1,4,-128.41293,52.06104,,,,,,,,,
fan1,2016,7,24,b1,1,14.3,30.6,8.1,4,-128.41293,52.06104,,,,,,,,,
fan1,2016,7,24,c0,0,14.3,31.1,8.1,4,-128.41293,52.06104,,,,,,,,,
fan1,2016,7,24,c1,1,14.3,31.1,8.1,4,-128.41293,52.06104,,,,,,,,,
fan1,2016,7,24,c3,3,14.2,31.2,8.1,4,-128.41293,52.06104,,,,,,,,,
fan1,2016,7,24,d0,0,14.2,31.1,8,4,-128.41293,52.06104,,,,,,,,,
fan1,2016,7,24,d1,1,14.2,31.1,8,4,-128.41293,52.06104,,,,,,,,,
fan1,2016,7,24,d5,3.5,14,31.2,8,4,-128.41293,52.06104,,,,,,,,,
fan1,2016,7,24,d10,10,n/a,n/a,n/a,n/a,-128.41293,52.06104,,,,,,,,,
fan3,2016,7,24,a0,0,14.6,30.9,8,4,-128.4038,52.05378,,,,,,,,,
fan3,2016,7,24,b0,0,14.4,31,8.1,4,-128.4038,52.05378,,,,,,,,,
fan3,2016,7,24,b1,1,14.4,31.1,8.1,4,-128.4038,52.05378,,,,,,,,,
fan3,2016,7,24,c0,0,14.4,31.1,8,4,-128.4038,52.05378,,,,,,,,,
fan3,2016,7,24,c1,1,14.4,31,8,4,-128.4038,52.05378,,,,,,,,,
fan3,2016,7,24,c3,3,14.3,31.1,8.1,4,-128.4038,52.05378,,,,,,,,,
fan3,2016,7,24,d0,0,14.3,31.1,8.1,4,-128.4038,52.05378,,,,,,,,,
fan3,2016,7,24,d1,1,14.3,31.1,8.1,4,-128.4038,52.05378,,,,,,,,,
fan3,2016,7,24,d5,5,14.3,31.1,8.1,4,-128.4038,52.05378,,,,,,,,,
fan3,2016,7,24,d10,10,14.3,31.1,8.1,4,-128.4038,52.05378,,,,,,,,,
fei3,2016,7,25,a0,0,15,26.4,8.3,0,-127.86793,51.71336,,,,,,,,,
fei3,2016,7,25,b0,0,15.2,26.6,8.2,0,-127.86793,51.71336,,,,,,,,,
fei3,2016,7,25,b1,1,14.8,26.8,8.3,0,-127.86793,51.71336,,,,,,,,,
fei3,2016,7,25,c0,0,14.9,26.5,8.3,0,-127.86793,51.71336,,,,,,,,,
fei3,2016,7,25,c1,1,14.6,26.9,8.3,0,-127.86793,51.71336,,,,,,,,,
fei3,2016,7,25,c3,2.5,14.6,27,8.3,0,-127.86793,51.71336,,,,,,,,,
fei3,2016,7,25,d0,0,15,26.7,8.2,0,-127.86793,51.71336,,,,,,,,,
fei3,2016,7,25,d1,1,14.7,26.8,8.2,0,-127.86793,51.71336,,,,,,,,,
fei3,2016,7,25,d5,5,14.3,27.4,8.3,0,-127.86793,51.71336,,,,,,,,,
fei3,2016,7,25,d10,10,11.4,30.4,8.2,0,-127.86793,51.71336,,,,,,,,,
fei4,2016,7,25,a0,0,15.4,26.7,8.2,0,-127.8819,51.70655,,,,,,,,,
fei4,2016,7,25,b0,0,15.1,26.6,8.3,0,-127.8819,51.70655,,,,,,,,,
fei4,2016,7,25,b1,1,14.9,26.7,8.3,0,-127.8819,51.70655,,,,,,,,,
fei4,2016,7,25,c0,0,15.2,26.6,8.3,0,-127.8819,51.70655,,,,,,,,,
fei4,2016,7,25,c1,1,15,26.7,8.3,0,-127.8819,51.70655,,,,,,,,,
fei4,2016,7,25,c3,3,14.5,27.1,8.4,0,-127.8819,51.70655,,,,,,,,,
fei4,2016,7,25,d0,0,15.1,26.6,8.3,0,-127.8819,51.70655,,,,,,,,,
fei4,2016,7,25,d1,1,14.8,26.7,8.3,0,-127.8819,51.70655,,,,,,,,,
fei4,2016,7,25,d5,5,13.3,28.4,8.3,0,-127.8819,51.70655,,,,,,,,,
fei4,2016,7,25,d10,10,11.4,n/a,8.3,0,-127.8819,51.70655,,,,,,,,,
ssp,2016,8,2,a0,0,11,31.4,n/a,0,-128.11533,51.67946,,,,,,,,,
ssp,2016,8,2,b0,0,10.9,31.5,n/a,0,-128.11533,51.67946,,,,,,,,,
ssp,2016,8,2,b1,1,10.9,31.5,n/a,0,-128.11533,51.67946,,,,,,,,,
ssp,2016,8,2,c0,0,10.9,31.5,n/a,0,-128.11533,51.67946,,,,,,,,,
ssp,2016,8,2,c1,1,10.9,31.5,n/a,0,-128.11533,51.67946,,,,,,,,,
ssp,2016,8,2,c3,1,10.9,31.5,n/a,0,-128.11533,51.67946,,,,,,,,,
ssp,2016,8,2,d0,0,10.8,31.5,n/a,0,-128.11533,51.67946,,,,,,,,,
ssp,2016,8,2,d1,1,10.8,31.5,n/a,0,-128.11533,51.67946,,,,,,,,,
ssp,2016,8,2,d5,5,10.8,31.5,n/a,0,-128.11533,51.67946,,,,,,,,,
ssp,2016,8,2,d10,9.7,10.8,31.6,n/a,0,-128.11533,51.67946,,,,,,,,,
wfb,2016,8,2,a0,0,11.5,31.2,n/a,0,-128.1192,51.66833,,,,,,,,,
wfb,2016,8,2,b0,0,11.4,31.3,n/a,0,-128.1192,51.66833,,,,,,,,,
wfb,2016,8,2,b1,1,11.2,31.5,n/a,0,-128.1192,51.66833,,,,,,,,,
wfb,2016,8,2,c0,0,11.3,31.4,n/a,0,-128.1192,51.66833,,,,,,,,,
wfb,2016,8,2,c1,1,11.3,31.4,n/a,0,-128.1192,51.66833,,,,,,,,,
wfb,2016,8,2,c3,1.5,11,31.5,n/a,0,-128.1192,51.66833,,,,,,,,,
wfb,2016,8,2,d0,0,10.9,31.5,n/a,0,-128.1192,51.66833,,,,,,,,,
wfb,2016,8,2,d1,1,10.8,31.5,n/a,0,-128.1192,51.66833,,,,,,,,,
wfb,2016,8,2,d5,5,10.6,31.6,n/a,0,-128.1192,51.66833,,,,,,,,,
wfb,2016,8,2,d10,6.5,10.6,31.6,n/a,0,-128.1192,51.66833,,,,,,,,,
chp,2016,8,3,a0,0,10.6,32,n/a,n/a,-128.12343,51.67635,,,,,,,,,
chp,2016,8,3,b0,0,10.6,31.9,n/a,n/a,-128.12343,51.67635,,,,,,,,,
chp,2016,8,3,b1,1,10.5,31.9,n/a,n/a,-128.12343,51.67635,,,,,,,,,
chp,2016,8,3,c0,0,10.9,31.9,n/a,n/a,-128.12343,51.67635,,,,,,,,,
chp,2016,8,3,c1,1,10.6,31.9,n/a,n/a,-128.12343,51.67635,,,,,,,,,
chp,2016,8,3,c3,2.5,10.6,31.6,n/a,n/a,-128.12343,51.67635,,,,,,,,,
chp,2016,8,3,d0,0,10.9,31.9,n/a,n/a,-128.12343,51.67635,,,,,,,,,
chp,2016,8,3,d1,1,10.7,31.8,n/a,n/a,-128.12343,51.67635,,,,,,,,,
chp,2016,8,3,d5,4.5,10.5,31.8,n/a,n/a,-128.12343,51.67635,,,,,,,,,
chp,2016,8,3,d10,4.5,10.5,31.8,n/a,n/a,-128.12343,51.67635,,,,,,,,,
ppo,2016,8,3,a0,0,13.7,30.5,n/a,5,-128.11299,51.658,,,,,,,,,
ppo,2016,8,3,b0,0,13.4,30.5,n/a,5,-128.11299,51.658,,,,,,,,,
ppo,2016,8,3,b1,1,13.3,30.5,n/a,5,-128.11299,51.658,,,,,,,,,
ppo,2016,8,3,c0,0,13.5,30.7,n/a,5,-128.11299,51.658,,,,,,,,,
ppo,2016,8,3,c1,1,13,30.7,n/a,5,-128.11299,51.658,,,,,,,,,
ppo,2016,8,3,c3,2.6,12.2,30.9,n/a,5,-128.11299,51.658,,,,,,,,,
ppo,2016,8,3,d0,0,13.5,30.5,n/a,5,-128.11299,51.658,,,,,,,,,
ppo,2016,8,3,d1,1,12.8,30.6,n/a,5,-128.11299,51.658,,,,,,,,,
ppo,2016,8,3,d5,5,11,31.2,n/a,5,-128.11299,51.658,,,,,,,,,
ppo,2016,8,3,d10,10,10.5,31.5,n/a,5,-128.11299,51.658,,,,,,,,,
hdo,2016,8,4,a0,0,13.9,29.7,n/a,4,-128.12958,51.65504,,,,,,,,,
hdo,2016,8,4,b0,0,12.6,30.7,n/a,4,-128.12958,51.65504,,,,,,,,,
hdo,2016,8,4,b1,1,11.9,30.7,n/a,4,-128.12958,51.65504,,,,,,,,,
hdo,2016,8,4,c0,0,13.1,30.5,n/a,4,-128.12958,51.65504,,,,,,,,,
hdo,2016,8,4,c1,1,12.7,30.7,n/a,4,-128.12958,51.65504,,,,,,,,,f
hdo,2016,8,4,c3,3,11.2,30.9,n/a,4,-128.12958,51.65504,,,,,,,,,
hdo,2016,8,4,d0,0,13.1,30.7,n/a,4,-128.12958,51.65504,,,,,,,,,
hdo,2016,8,4,d1,1,12.1,31,n/a,4,-128.12958,51.65504,,,,,,,,,
hdo,2016,8,4,d5,5,10.5,31.3,n/a,4,-128.12958,51.65504,,,,,,,,,
hdo,2016,8,4,d10,10,10.7,31.2,n/a,4,-128.12958,51.65504,,,,,,,,,
pba,2016,8,4,a0,0,13.7,30.1,n/a,3.3,-128.11905,51.64562,,,,,,,,,
pba,2016,8,4,b0,0,13.5,30.3,n/a,3.3,-128.11905,51.64562,,,,,,,,,
pba,2016,8,4,b1,1,13.5,30.3,n/a,3.3,-128.11905,51.64562,,,,,,,,,
pba,2016,8,4,c0,0,13.5,30.3,n/a,3.3,-128.11905,51.64562,,,,,,,,,
pba,2016,8,4,c1,1,13.4,30.4,n/a,3.3,-128.11905,51.64562,,,,,,,,,
pba,2016,8,4,c3,1.5,13.4,30.3,n/a,3.3,-128.11905,51.64562,,,,,,,,,
pba,2016,8,4,d0,0,13.4,30.5,n/a,3.3,-128.11905,51.64562,,,,,,,,,
pba,2016,8,4,d1,1,13.4,30.5,n/a,3.3,-128.11905,51.64562,,,,,,,,,
pba,2016,8,4,d5,5,11.2,31.2,n/a,3.3,-128.11905,51.64562,,,,,,,,,
pba,2016,8,4,d10,10,11.1,31.2,n/a,3.3,-128.11905,51.64562,,,,,,,,,
hab4,2016,8,5,a0,0,12.3,30.9,n/a,3,-128.08014,51.66577,,,,,,,,,
hab4,2016,8,5,b0,0,12.2,30.8,n/a,3,-128.08014,51.66577,,,,,,,,,
hab4,2016,8,5,b1,1,12.1,30.6,n/a,3,-128.08014,51.66577,,,,,,,,,
hab4,2016,8,5,c0,0,12,30.7,n/a,3,-128.08014,51.66577,,,,,,,,,
hab4,2016,8,5,c1,1,12,30.7,n/a,3,-128.08014,51.66577,,,,,,,,,
hab4,2016,8,5,c3,3,11.5,30.9,n/a,3,-128.08014,51.66577,,,,,,,,,
hab4,2016,8,5,d0,0,n/a,n/a,n/a,3,-128.08014,51.66577,,,,,,,,,
hab4,2016,8,5,d1,1,n/a,n/a,n/a,3,-128.08014,51.66577,,,,,,,,,
hab4,2016,8,5,d5,5,n/a,n/a,n/a,3,-128.08014,51.66577,,,,,,,,,
hab4,2016,8,5,d10,10,n/a,n/a,n/a,3,-128.08014,51.66577,,,,,,,,,
ssp,2016,9,17,a0,0,11.8,29.9,8.1,5.5,-128.11554,51.67976,,,,,,,,,
ssp,2016,9,17,b0,0,12.1,30.1,8.1,5.5,-128.11554,51.67976,,,,,,,,,
ssp,2016,9,17,b1,1,11.7,30.1,8.2,5.5,-128.11554,51.67976,,,,,,,,,
ssp,2016,9,17,c0,0,12.3,29.9,8.2,5.5,-128.11554,51.67976,,,,,,,,,
ssp,2016,9,17,c1,1,11.7,30.2,8.2,5.5,-128.11554,51.67976,,,,,,,,,
ssp,2016,9,17,c3,3,11.7,30.2,8.3,5.5,-128.11554,51.67976,,,,,,,,,
ssp,2016,9,17,d0,0,12,29.9,8.2,5.5,-128.11554,51.67976,,,,,,,,,
ssp,2016,9,17,d1,1,11.9,30.1,8.2,5.5,-128.11554,51.67976,,,,,,,,,
ssp,2016,9,17,d5,5,11.9,30.2,8.2,5.5,-128.11554,51.67976,,,,,,,,,
ssp,2016,9,17,d10,10,11.9,30.1,8.2,5.5,-128.11554,51.67976,,,,,,,,,
wfb,2016,9,17,a0,0,12,27.5,6.9,5.5,-128.11937,51.6682,,,,,,,,,
wfb,2016,9,17,b0,0,11.8,29.3,7.6,5.5,-128.11937,51.6682,,,,,,,,,
wfb,2016,9,17,b1,1,11.8,30,7.7,5.5,-128.11937,51.6682,,,,,,,,,
wfb,2016,9,17,c0,0,12,27.8,7.9,5.5,-128.11937,51.6682,,,,,,,,,
wfb,2016,9,17,c1,1,11.8,30,7.9,5.5,-128.11937,51.6682,,,,,,,,,
wfb,2016,9,17,c3,3,11.7,30.4,8,5.5,-128.11937,51.6682,,,,,,,,,
wfb,2016,9,17,d0,0,11.8,29.5,8,5.5,-128.11937,51.6682,,,,,,,,,
wfb,2016,9,17,d1,1,11.7,30.2,8,5.5,-128.11937,51.6682,,,,,,,,,
wfb,2016,9,17,d5,4.5,11.6,30.5,8.2,5.5,-128.11937,51.6682,,,,,,,,,
pba,2016,9,18,a0,0,12.1,28.6,7.8,6,-128.11923,51.65759,,,,,,,,,
pba,2016,9,18,b0,0,12.1,28.1,7.9,6,-128.11923,51.65759,,,,,,,,,
pba,2016,9,18,b1,1,12,29.3,7.9,6,-128.11923,51.65759,,,,,,,,,
pba,2016,9,18,c0,0,12.1,28.5,7.9,6,-128.11923,51.65759,,,,,,,,,
pba,2016,9,18,c1,1,12,28.9,7.9,6,-128.11923,51.65759,,,,,,,,,
pba,2016,9,18,c3,2.2,11.9,29.2,8,6,-128.11923,51.65759,,,,,,,,,
pba,2016,9,18,d0,0,12,28.7,7.9,6,-128.11923,51.65759,,,,,,,,,
pba,2016,9,18,d1,1,12,28.9,7.9,6,-128.11923,51.65759,,,,,,,,,
pba,2016,9,18,d5,5,11.7,30,8,6,-128.11923,51.65759,,,,,,,,,
pba,2016,9,18,d10,10,11.4,30.4,8,6,-128.11923,51.65759,,,,,,,,,
ppo,2016,9,18,a0,0,12.4,27.2,6.8,2,-128.11269,51.65759,,,,,,,,,
ppo,2016,9,18,b0,0,12.4,27.1,7.5,2,-128.11269,51.65759,,,,,,,,,
ppo,2016,9,18,b1,1,12.3,28.1,7.6,2,-128.11269,51.65759,,,,,,,,,
ppo,2016,9,18,c0,0,12.4,26.2,7.6,2,-128.11269,51.65759,,,,,,,,,
ppo,2016,9,18,c1,1,12.4,27,7.7,2,-128.11269,51.65759,,,,,,,,,
ppo,2016,9,18,c3,3,12,29.3,7.8,2,-128.11269,51.65759,,,,,,,,,
ppo,2016,9,18,d0,0,12.5,23.4,7.9,2,-128.11269,51.65759,,,,,,,,,
ppo,2016,9,18,d1,1,12.4,25.7,7.9,2,-128.11269,51.65759,,,,,,,,,
ppo,2016,9,18,d5,5,11.7,29.8,7.9,2,-128.11269,51.65759,,,,,,,,,
ppo,2016,9,18,d10,10,11.3,30.4,7.9,2,-128.11269,51.65759,,,,,,,,,
chp,2016,9,19,a0,0,11.4,30.6,6.4,7,-128.12386,51.67661,,,,,,,,,
chp,2016,9,19,b0,0,11.3,30.7,7.1,7,-128.12386,51.67661,,,,,,,,,
chp,2016,9,19,b1,1,11.3,30.7,7.5,7,-128.12386,51.67661,,,,,,,,,
chp,2016,9,19,c0,0,11.3,30.7,7.6,7,-128.12386,51.67661,,,,,,,,,
chp,2016,9,19,c1,1,11.3,30.3,7.7,7,-128.12386,51.67661,,,,,,,,,
chp,2016,9,19,c3,1.5,11.3,30.8,7.8,7,-128.12386,51.67661,,,,,,,,,
chp,2016,9,19,d0,0,11.7,30.7,7.8,7,-128.12386,51.67661,,,,,,,,,
chp,2016,9,19,d1,1,11.5,30.7,7.8,7,-128.12386,51.67661,,,,,,,,,
chp,2016,9,19,d5,5,11,31,7.9,7,-128.12386,51.67661,,,,,,,,,
chp,2016,9,19,d10,7,11,30.7,7.9,7,-128.12386,51.67661,,,,,,,,,
hdo,2016,9,19,a0,0,12,27.7,7.9,3,-128.12984,51.6551,,,,,,,,,
hdo,2016,9,19,b0,0,12,27.3,8,3,-128.12984,51.6551,,,,,,,,,
hdo,2016,9,19,b1,1,11.9,28.2,8,3,-128.12984,51.6551,,,,,,,,,
hdo,2016,9,19,c0,0,11.9,27.6,8,3,-128.12984,51.6551,,,,,,,,,
hdo,2016,9,19,c1,1,11.9,28.2,8,3,-128.12984,51.6551,,,,,,,,,
hdo,2016,9,19,c3,3,11.8,28.1,8,3,-128.12984,51.6551,,,,,,,,,
hdo,2016,9,19,d0,0,11.9,28.2,8,3,-128.12984,51.6551,,,,,,,,,
hdo,2016,9,19,d1,1,11.9,28.3,8.1,3,-128.12984,51.6551,,,,,,,,,
hdo,2016,9,19,d5,5,11.8,29,8.1,3,-128.12984,51.6551,,,,,,,,,
hdo,2016,9,19,d10,9,10.8,29,8.1,3,-128.12984,51.6551,,,,,,,,,
hdo,2016,11,15,a0,0,9.2,23,7.7,n/a,-128.12967,51.65495,,,,,,,,,
hdo,2016,11,15,b0,0,9.1,22.5,7.7,n/a,-128.12967,51.65495,,,,,,,,,
hdo,2016,11,15,b1,1,10.1,26.5,7.6,n/a,-128.12967,51.65495,,,,,,,,,
hdo,2016,11,15,c0,0,9.3,23,7.6,n/a,-128.12967,51.65495,,,,,,,,,
hdo,2016,11,15,c1,1,9.1,27.4,7.6,n/a,-128.12967,51.65495,,,,,,,,,
hdo,2016,11,15,c3,3,10.3,29,7.6,n/a,-128.12967,51.65495,,,,,,,,,
hdo,2016,11,15,d0,0,9,24.6,7.7,n/a,-128.12967,51.65495,,,,,,,,,
hdo,2016,11,15,d1,1,9,24.7,7.7,n/a,-128.12967,51.65495,,,,,,,,,
hdo,2016,11,15,d5,5,10.3,29.3,7.6,n/a,-128.12967,51.65495,,,,,,,,,
hdo,2016,11,15,d10,5,10.3,29.3,7.6,n/a,-128.12967,51.65495,,,,,,,,,
ppo,2016,11,15,a0,0,9.1,24.9,7.7,n/a,-128.11316,51.65809,,,,,,,,,
ppo,2016,11,15,b0,0,9.2,25,7.8,n/a,-128.11316,51.65809,,,,,,,,,
ppo,2016,11,15,b1,1,10,27.8,7.9,n/a,-128.11316,51.65809,,,,,,,,,
ppo,2016,11,15,c0,0,9.2,24,7.8,n/a,-128.11316,51.65809,,,,,,,,,
ppo,2016,11,15,c1,1,9.6,26.2,7.8,n/a,-128.11316,51.65809,,,,,,,,,
ppo,2016,11,15,c3,3,10,28.2,7.7,n/a,-128.11316,51.65809,,,,,,,,,
ppo,2016,11,15,d0,0,9,25,7.8,n/a,-128.11316,51.65809,,,,,,,,,
ppo,2016,11,15,d1,1,9.3,25.4,7.7,n/a,-128.11316,51.65809,,,,,,,,,
ppo,2016,11,15,d5,5,10.2,28.8,7.7,n/a,-128.11316,51.65809,,,,,,,,,
ppo,2016,11,15,d10,10,10.4,29.4,7.7,n/a,-128.11316,51.65809,,,,,,,,,
chp,2016,11,16,a0,0,10.4,30.6,7.7,n/a,-128.1236,51.67633,,,,,,,,,
chp,2016,11,16,b0,0,10.6,30.6,7.7,n/a,-128.1236,51.67633,,,,,,,,,
chp,2016,11,16,b1,1,10.6,30.6,7.7,n/a,-128.1236,51.67633,,,,,,,,,
chp,2016,11,16,c0,0,10.6,30.6,7.7,n/a,-128.1236,51.67633,,,,,,,,,
chp,2016,11,16,c1,1,10.6,30.6,7.7,n/a,-128.1236,51.67633,,,,,,,,,
chp,2016,11,16,c3,1.5,10.6,30.5,7.7,n/a,-128.1236,51.67633,,,,,,,,,
chp,2016,11,16,d0,0,10.5,30.6,7.7,n/a,-128.1236,51.67633,,,,,,,,,
chp,2016,11,16,d1,1,10.6,30.6,7.7,n/a,-128.1236,51.67633,,,,,,,,,
chp,2016,11,16,d5,3.5,10.7,30.8,7.7,n/a,-128.1236,51.67633,,,,,,,,,
chp,2016,11,16,d10,3.5,10.7,30.8,7.7,n/a,-128.1236,51.67633,,,,,,,,,
pba,2016,11,17,a0,0,9.5,26.4,7.9,n/a,-128.11861,51.64638,,,,,,,,,
pba,2016,11,17,b0,0,9.4,26.9,7.8,n/a,-128.11861,51.64638,,,,,,,,,
pba,2016,11,17,b1,1,9.5,27.5,7.8,n/a,-128.11861,51.64638,,,,,,,,,
pba,2016,11,17,c0,0,9.8,27,7.7,n/a,-128.11861,51.64638,,,,,,,,,
pba,2016,11,17,c1,1,9.7,27.7,7.7,n/a,-128.11861,51.64638,,,,,,,,,
pba,2016,11,17,c3,2,9.9,28,7.7,n/a,-128.11861,51.64638,,,,,,,,,
pba,2016,11,17,d0,0,9.2,26.5,7.5,n/a,-128.11861,51.64638,,,,,,,,,
pba,2016,11,17,d1,1,9.1,26.8,7.7,n/a,-128.11861,51.64638,,,,,,,,,
pba,2016,11,17,d5,5,9.9,28.1,7.6,n/a,-128.11861,51.64638,,,,,,,,,
pba,2016,11,17,d10,10,10.1,28.5,7.6,n/a,-128.11861,51.64638,,,,,,,,,
ssp,2016,11,18,a0,0,10.1,30.5,7.7,n/a,-128.11554,51.68002,,,,,,,,,
ssp,2016,11,18,b0,0,10.4,30.6,7.7,n/a,-128.11554,51.68002,,,,,,,,,
ssp,2016,11,18,b1,1,10.3,30.7,7.7,n/a,-128.11554,51.68002,,,,,,,,,
ssp,2016,11,18,c0,0,10.4,30.6,7.7,n/a,-128.11554,51.68002,,,,,,,,,
ssp,2016,11,18,c1,1,10.4,30.7,7.7,n/a,-128.11554,51.68002,,,,,,,,,
ssp,2016,11,18,c3,3,10.5,30.7,7.7,n/a,-128.11554,51.68002,,,,,,,,,
ssp,2016,11,18,d0,0,10.4,30.6,7.7,n/a,-128.11554,51.68002,,,,,,,,,
ssp,2016,11,18,d1,1,10.5,30.7,7.7,n/a,-128.11554,51.68002,,,,,,,,,
ssp,2016,11,18,d5,5,10.5,30.7,7.7,n/a,-128.11554,51.68002,,,,,,,,,
ssp,2016,11,18,d10,10,10.5,30.7,7.7,n/a,-128.11554,51.68002,,,,,,,,,
wfb,2016,11,18,a0,0,10.4,30.6,7.8,n/a,-128.11964,51.66816,,,,,,,,,
wfb,2016,11,18,b0,0,10.3,30.6,7.8,n/a,-128.11964,51.66816,,,,,,,,,
wfb,2016,11,18,b1,1,10.4,30.7,7.8,n/a,-128.11964,51.66816,,,,,,,,,
wfb,2016,11,18,c0,0,10.3,30.6,7.8,n/a,-128.11964,51.66816,,,,,,,,,
wfb,2016,11,18,c1,1,10.4,30.7,7.8,n/a,-128.11964,51.66816,,,,,,,,,
wfb,2016,11,18,c3,3,10.4,30.7,7.8,n/a,-128.11964,51.66816,,,,,,,,,
wfb,2016,11,18,d0,0,10.4,30.4,7.8,n/a,-128.11964,51.66816,,,,,,,,,
wfb,2016,11,18,d1,1,10.4,30.5,7.8,n/a,-128.11964,51.66816,,,,,,,,,
wfb,2016,11,18,d5,5,10.5,30.7,7.8,n/a,-128.11964,51.66816,,,,,,,,,
wfb,2016,11,18,d10,10,10.5,30.7,7.8,n/a,-128.11964,51.66816,,,,,,,,,
ssp,2017,3,30,a0,0,7.5,32.3,8.3,0,-128.1569,51.68098,,,,,,,,,
ssp,2017,3,30,b0,0,7.5,32.3,8.3,0,-128.1569,51.68098,,,,,,,,,
ssp,2017,3,30,b1,1,7.5,32.3,8.3,0,-128.1569,51.68098,,,,,,,,,
ssp,2017,3,30,c0,0,7.5,32.3,8.4,0,-128.1569,51.68098,,,,,,,,,
ssp,2017,3,30,c1,1,7.5,32.3,8.4,0,-128.1569,51.68098,,,,,,,,,
ssp,2017,3,30,c3,3,7.5,32.3,8.4,0,-128.1569,51.68098,,,,,,,,,
ssp,2017,3,30,d0,0,7.5,32.3,8.3,0,-128.1569,51.68098,,,,,,,,,
ssp,2017,3,30,d1,1,7.5,32.3,8.3,0,-128.1569,51.68098,,,,,,,,,
ssp,2017,3,30,d5,5,7.5,32.3,8.4,0,-128.1569,51.68098,,,,,,,,,
ssp,2017,3,30,d10,10,7.5,32.3,8.4,0,-128.1569,51.68098,,,,,,,,,
wfb,2017,3,30,a0,0,7.6,32.2,7.3,0,-128.11987,51.66832,,,,,,,,,
wfb,2017,3,30,b0,0,7.6,32.2,7.3,0,-128.11987,51.66832,,,,,,,,,
wfb,2017,3,30,b1,1,7.6,32.2,7.5,0,-128.11987,51.66832,,,,,,,,,
wfb,2017,3,30,c0,0,7.6,32.2,7.9,0,-128.11987,51.66832,,,,,,,,,
wfb,2017,3,30,c1,1,7.6,32.2,7.9,0,-128.11987,51.66832,,,,,,,,,
wfb,2017,3,30,c3,2,7.6,32.2,8,0,-128.11987,51.66832,,,,,,,,,
wfb,2017,3,30,d0,0,7.5,31.2,8.1,0,-128.11987,51.66832,,,,,,,,,
wfb,2017,3,30,d1,1,7.5,32.2,8.2,0,-128.11987,51.66832,,,,,,,,,
wfb,2017,3,30,d5,5,7.5,32.3,8.2,0,-128.11987,51.66832,,,,,,,,,
wfb,2017,3,30,d10,5,7.5,32.3,8.2,0,-128.11987,51.66832,,,,,,,,,
hdo,2017,3,31,a0,0,7.1,24.3,7.8,0,-128.12975,51.65505,,,,,,,,,
hdo,2017,3,31,b0,0,7.1,26,7.8,0,-128.12975,51.65505,,,,,,,,,
hdo,2017,3,31,b1,1,7.2,28,7.8,0,-128.12975,51.65505,,,,,,,,,
hdo,2017,3,31,c0,0,7.1,27.6,7.8,0,-128.12975,51.65505,,,,,,,,,
